,Unnamed: 0,file_name,extension,ID,x_start[px],y_start[px],x_end[px],y_end[px],width,ang_vel[deg/s],IRSKY_TEMP,TEMP,WINDSP,PRES,FWHM,RHUM,TAU0,image_name
880,880,OMEGA.2022-01-12T01:46:13.423.astred.cal.fits,15,3,54.46,1850.27,1575.37,4191.66,2793.0,0.2224,-69.9,14.16,7.3,745.8,0.4,23.0,0.007341,OMEGA.2022-01-12T01:46:13.423.astred.cal.fits_strip_15_3.npy
881,881,OMEGA.2022-01-12T01:46:13.423.astred.cal.fits,9,7,312.01,110.33,2085.34,2841.05,3257.0,0.2216,-69.9,14.16,7.3,745.8,0.4,23.0,0.007341,OMEGA.2022-01-12T01:46:13.423.astred.cal.fits_strip_9_7.npy
882,882,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,1,1,108.27,3365.33,2085.82,3266.77,1981.0,0.02994,-69.7,13.77,6.65,746.1,0.69,23.0,0.006903,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits_strip_1_1.npy
883,883,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,17,2,97.44,2942.23,2084.25,2848.82,1990.0,0.02989,-69.7,13.77,6.65,746.1,0.69,23.0,0.006903,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits_strip_17_2.npy
884,884,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,18,3,53.81,2847.06,2085.62,2752.67,2035.0,0.02988,-69.7,13.77,6.65,746.1,0.69,23.0,0.006903,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits_strip_18_3.npy
885,885,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,19,4,64.18,2747.32,2082.0,2653.5,2021.0,0.02986,-69.7,13.77,6.65,746.1,0.69,23.0,0.006903,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits_strip_19_4.npy
886,886,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,2,5,61.49,3263.21,2084.07,3164.29,2026.0,0.02993,-69.7,13.77,6.65,746.1,0.69,23.0,0.006903,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits_strip_2_5.npy
887,887,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,20,6,54.15,2650.42,2031.83,2554.7,1981.0,0.02985,-69.7,13.77,6.65,746.1,0.69,23.0,0.006903,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits_strip_20_6.npy
888,888,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,3,7,53.29,3154.9,2084.84,3055.14,2035.0,0.02991,-69.7,13.77,6.65,746.1,0.69,23.0,0.006903,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits_strip_3_7.npy
889,889,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits,4,8,52.92,3051.61,2084.55,2953.48,2035.0,0.0299,-69.7,13.77,6.65,746.1,0.69,23.0,0.006903,OMEGA.2022-01-12T02:17:31.769.astred.cal.fits_strip_4_8.npy
890,890,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,22,2,54.04,2640.71,2087.5,2561.47,2036.0,0.03042,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_22_2.npy
891,891,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,22,3,53.08,1619.77,2069.64,1737.66,2021.0,0.004682,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_22_3.npy
892,892,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,22,4,54.52,2748.55,2076.99,2669.99,2025.0,0.03042,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_22_4.npy
893,893,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,23,5,53.33,2666.72,2081.7,2585.45,2031.0,0.0304,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_23_5.npy
894,894,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,23,6,53.65,2558.83,2085.97,2476.31,2035.0,0.03036,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_23_6.npy
895,895,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,23,7,52.07,1746.87,2088.86,1861.32,2041.0,0.004682,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_23_7.npy
896,896,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,24,8,52.59,1870.61,2083.34,1985.46,2035.0,0.004682,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_24_8.npy
897,897,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,24,9,52.83,2474.43,2085.21,2393.17,2035.0,0.03039,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_24_9.npy
898,898,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,24,10,52.84,2582.99,2083.14,2499.83,2033.0,0.03039,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_24_10.npy
899,899,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,5,15,53.04,1000.43,2079.59,1118.78,2031.0,0.004682,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_5_15.npy
900,900,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,5,16,51.8,3082.2,2087.03,2997.25,2038.0,0.03047,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_5_16.npy
901,901,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,5,17,52.7,3188.01,2083.02,3105.36,2033.0,0.03047,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_5_17.npy
902,902,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,6,18,60.08,1125.01,2088.79,1240.52,2033.0,0.004682,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_6_18.npy
903,903,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,6,19,53.03,2991.35,2085.29,2907.15,2035.0,0.03046,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_6_19.npy
904,904,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,6,20,53.01,3098.83,2083.27,3014.71,2033.0,0.03046,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_6_20.npy
905,905,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,7,21,52.02,1249.84,2088.72,1365.67,2041.0,0.004682,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_7_21.npy
906,906,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,7,22,53.48,3013.39,2083.68,2927.89,2033.0,0.03045,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_7_22.npy
907,907,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,7,23,53.45,2905.27,2085.63,2819.17,2035.0,0.0304,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_7_23.npy
908,908,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,8,24,52.24,2920.59,2082.54,2837.61,2033.0,0.03044,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_8_24.npy
909,909,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,8,25,61.57,1369.11,2083.15,1486.78,2026.0,0.004682,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_8_25.npy
910,910,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits,8,26,53.53,2812.18,2085.9,2730.82,2035.0,0.03039,-69.0,14.12,6.3,746.1,0.74,28.0,0.005852,OMEGA.2022-01-12T02:35:45.432.astred.cal.fits_strip_8_26.npy
911,911,OMEGA.2022-01-07T01:34:16.114.fits,22,1,62.61,2747.28,2088.07,3220.46,2081.0,0.08313,-92.5,13.96,5.13,743.5,0.67,12.0,0.009633,OMEGA.2022-01-07T01:34:16.114.fits_strip_22_1.npy
912,912,OMEGA.2022-01-07T01:34:16.114.fits,23,2,65.22,3251.42,2076.03,3716.96,2065.0,0.08291,-92.5,13.96,5.13,743.5,0.67,12.0,0.009633,OMEGA.2022-01-07T01:34:16.114.fits_strip_23_2.npy
913,913,OMEGA.2022-01-07T01:34:16.114.fits,5,3,59.64,258.37,2085.4,730.29,2081.0,0.08421,-92.5,13.96,5.13,743.5,0.67,12.0,0.009633,OMEGA.2022-01-07T01:34:16.114.fits_strip_5_3.npy
914,914,OMEGA.2022-01-07T01:34:16.114.fits,6,4,61.08,756.3,2086.22,1226.45,2080.0,0.08399,-92.5,13.96,5.13,743.5,0.67,12.0,0.009633,OMEGA.2022-01-07T01:34:16.114.fits_strip_6_4.npy
915,915,OMEGA.2022-01-07T01:34:16.114.fits,7,6,61.09,1257.18,2086.57,1725.9,2080.0,0.08378,-92.5,13.96,5.13,743.5,0.67,12.0,0.009633,OMEGA.2022-01-07T01:34:16.114.fits_strip_7_6.npy
916,916,OMEGA.2022-01-07T01:34:16.114.fits,8,7,59.51,1749.46,2085.47,2220.53,2081.0,0.08356,-92.5,13.96,5.13,743.5,0.67,12.0,0.009633,OMEGA.2022-01-07T01:34:16.114.fits_strip_8_7.npy
917,917,OMEGA.2022-01-07T01:23:52.192.fits,17,2,69.01,2620.59,2082.85,3980.5,2431.0,0.5272,-92.5,14.73,5.03,743.5,0.73,12.0,0.007241,OMEGA.2022-01-07T01:23:52.192.fits_strip_17_2.npy
918,918,OMEGA.2022-01-07T01:23:52.192.fits,22,3,685.1,25.48,2083.63,974.28,1691.0,0.5279,-92.5,14.73,5.03,743.5,0.73,12.0,0.007241,OMEGA.2022-01-07T01:23:52.192.fits_strip_22_3.npy
919,919,OMEGA.2022-01-07T01:23:52.192.fits,23,4,65.6,1061.42,2083.33,2426.29,2437.0,0.5285,-92.5,14.73,5.03,743.5,0.73,12.0,0.007241,OMEGA.2022-01-07T01:23:52.192.fits_strip_23_4.npy
920,920,OMEGA.2022-01-07T01:23:52.192.fits,24,6,63.58,2507.5,2083.8,3868.68,2437.0,0.5291,-92.5,14.73,5.03,743.5,0.73,12.0,0.007241,OMEGA.2022-01-07T01:23:52.192.fits_strip_24_6.npy
921,921,OMEGA.2022-01-07T01:23:52.192.fits,3,8,489.37,8.73,2087.35,1091.02,1931.0,0.526,-92.5,14.73,5.03,743.5,0.73,12.0,0.007241,OMEGA.2022-01-07T01:23:52.192.fits_strip_3_8.npy
922,922,OMEGA.2022-01-07T01:23:52.192.fits,4,9,59.46,1168.59,2087.44,2539.72,2449.0,0.5266,-92.5,14.73,5.03,743.5,0.73,12.0,0.007241,OMEGA.2022-01-07T01:23:52.192.fits_strip_4_9.npy
923,923,OMEGA.2022-01-07T01:17:47.341.fits,1,1,553.39,27.49,357.83,4054.75,4033.0,0.6373,-92.8,14.81,4.08,743.5,0.77,11.0,0.008806,OMEGA.2022-01-07T01:17:47.341.fits_strip_1_1.npy
924,924,OMEGA.2022-01-07T01:17:47.341.fits,5,2,336.68,25.56,138.9,4066.73,4047.0,0.6367,-92.8,14.81,4.08,743.5,0.77,11.0,0.008806,OMEGA.2022-01-07T01:17:47.341.fits_strip_5_2.npy
925,925,OMEGA.2022-01-07T01:40:20.875.fits,24,2,770.87,4085.52,741.75,8.62,4078.0,0.2585,-91.8,14.01,5.38,743.6,0.59,12.0,0.008882,OMEGA.2022-01-07T01:40:20.875.fits_strip_24_2.npy
926,926,OMEGA.2022-01-07T01:40:20.875.fits,32,4,812.8,4185.5,791.48,126.56,4060.0,0.258,-91.8,14.01,5.38,743.6,0.59,12.0,0.008882,OMEGA.2022-01-07T01:40:20.875.fits_strip_32_4.npy
927,927,OMEGA.2022-01-07T02:19:39.241.fits,10,1,59.71,4048.26,2086.87,2458.79,2577.0,0.1918,-91.8,13.89,5.2,744.0,0.62,14.0,0.015522,OMEGA.2022-01-07T02:19:39.241.fits_strip_10_1.npy
928,928,OMEGA.2022-01-07T02:19:39.241.fits,11,2,53.12,2372.63,2086.72,784.9,2581.0,0.1918,-91.8,13.89,5.2,744.0,0.62,14.0,0.015522,OMEGA.2022-01-07T02:19:39.241.fits_strip_11_2.npy
929,929,OMEGA.2022-01-07T02:19:39.241.fits,12,3,65.16,691.28,809.96,109.64,946.0,0.1918,-91.8,13.89,5.2,744.0,0.62,14.0,0.015522,OMEGA.2022-01-07T02:19:39.241.fits_strip_12_3.npy
930,930,OMEGA.2022-01-07T02:19:39.241.fits,13,4,131.03,1205.86,1505.79,129.5,1747.0,0.1919,-91.8,13.89,5.2,744.0,0.62,14.0,0.015522,OMEGA.2022-01-07T02:19:39.241.fits_strip_13_4.npy
931,931,OMEGA.2022-01-07T02:19:39.241.fits,19,5,184.58,4091.15,2082.35,2608.94,2409.0,0.1916,-91.8,13.89,5.2,744.0,0.62,14.0,0.015522,OMEGA.2022-01-07T02:19:39.241.fits_strip_19_5.npy
932,932,OMEGA.2022-01-07T02:19:39.241.fits,20,6,51.5,2526.35,2012.13,994.66,2489.0,0.1915,-91.8,13.89,5.2,744.0,0.62,14.0,0.015522,OMEGA.2022-01-07T02:19:39.241.fits_strip_20_6.npy
933,933,OMEGA.2022-01-07T02:19:39.241.fits,22,8,58.7,1398.65,1840.03,9.42,2260.0,0.1917,-91.8,13.89,5.2,744.0,0.62,14.0,0.015522,OMEGA.2022-01-07T02:19:39.241.fits_strip_22_8.npy
934,934,OMEGA.2022-01-07T02:19:39.241.fits,8,12,896.33,4089.66,2085.77,3159.42,1511.0,0.1918,-91.8,13.89,5.2,744.0,0.62,14.0,0.015522,OMEGA.2022-01-07T02:19:39.241.fits_strip_8_12.npy
935,935,OMEGA.2022-01-07T02:46:09.096.fits,12,1,1830.2,4154.31,1513.35,116.72,4051.0,0.006412,-92.5,14.14,4.03,744.0,0.62,12.0,0.010999,OMEGA.2022-01-07T02:46:09.096.fits_strip_12_1.npy
936,936,OMEGA.2022-01-07T02:46:09.096.fits,16,2,2079.52,2828.64,1861.0,125.46,2713.0,0.006439,-92.5,14.14,4.03,744.0,0.62,12.0,0.010999,OMEGA.2022-01-07T02:46:09.096.fits_strip_16_2.npy
937,937,OMEGA.2022-01-07T03:36:21.804.fits,1,1,414.98,4079.36,54.17,2422.18,1697.0,0.2077,-92.3,14.04,7.97,744.0,0.63,12.0,0.006386,OMEGA.2022-01-07T03:36:21.804.fits_strip_1_1.npy
938,938,OMEGA.2022-01-07T03:36:21.804.fits,10,2,151.17,4186.08,56.92,3748.1,449.0,0.2077,-92.3,14.04,7.97,744.0,0.63,12.0,0.006386,OMEGA.2022-01-07T03:36:21.804.fits_strip_10_2.npy
939,939,OMEGA.2022-01-07T03:36:21.804.fits,14,3,1116.5,4192.69,235.79,129.03,4159.0,0.2076,-92.3,14.04,7.97,744.0,0.63,12.0,0.006386,OMEGA.2022-01-07T03:36:21.804.fits_strip_14_3.npy
940,940,OMEGA.2022-01-07T03:36:21.804.fits,5,4,1386.43,4085.46,501.8,12.42,4169.0,0.2077,-92.3,14.04,7.97,744.0,0.63,12.0,0.006386,OMEGA.2022-01-07T03:36:21.804.fits_strip_5_4.npy
941,941,OMEGA.2022-01-07T03:36:21.804.fits,9,5,2088.36,3249.5,1406.49,109.69,3214.0,0.2077,-92.3,14.04,7.97,744.0,0.63,12.0,0.006386,OMEGA.2022-01-07T03:36:21.804.fits_strip_9_5.npy
942,942,OMEGA.2022-01-07T01:52:29.837.fits,26,1,59.2,3271.34,2085.45,2873.09,2066.0,0.01059,-91.8,14.28,5.1,743.7,0.52,12.0,0.012484,OMEGA.2022-01-07T01:52:29.837.fits_strip_26_1.npy
943,943,OMEGA.2022-01-07T03:42:26.405.fits,28,1,1854.38,4189.17,2090.42,3537.61,694.0,0.1302,-93.0,13.96,8.6,743.9,0.57,12.0,0.006605,OMEGA.2022-01-07T03:42:26.405.fits_strip_28_1.npy
944,944,OMEGA.2022-01-07T03:42:26.405.fits,32,2,245.51,4187.38,1712.11,123.94,4321.0,0.13,-93.0,13.96,8.6,743.9,0.57,12.0,0.006605,OMEGA.2022-01-07T03:42:26.405.fits_strip_32_2.npy
945,945,OMEGA.2022-01-07T03:48:30.986.fits,14,2,1084.88,4195.9,183.3,201.38,4096.0,0.202,-93.0,13.89,9.03,743.9,0.51,12.0,0.007451,OMEGA.2022-01-07T03:48:30.986.fits_strip_14_2.npy
946,946,OMEGA.2022-01-07T03:48:30.986.fits,5,3,1272.98,4085.74,346.24,4.64,4186.0,0.202,-93.0,13.89,9.03,743.9,0.51,12.0,0.007451,OMEGA.2022-01-07T03:48:30.986.fits_strip_5_3.npy
947,947,OMEGA.2022-01-07T03:48:30.986.fits,9,4,2090.9,3625.84,1292.09,107.37,3609.0,0.202,-93.0,13.89,9.03,743.9,0.51,12.0,0.007451,OMEGA.2022-01-07T03:48:30.986.fits_strip_9_4.npy
948,948,OMEGA.2022-01-29T01:28:04.539.fits,18,2,104.02,4028.93,940.09,68.21,4049.0,0.5135,-93.3,15.34,4.78,743.9,0.72,4.0,0.007334,OMEGA.2022-01-29T01:28:04.539.fits_strip_18_2.npy
949,949,OMEGA.2022-01-29T01:28:04.539.fits,25,3,426.52,4189.54,1282.66,130.85,4149.0,0.5101,-93.3,15.34,4.78,743.9,0.72,4.0,0.007334,OMEGA.2022-01-29T01:28:04.539.fits_strip_25_3.npy
950,950,OMEGA.2022-01-29T01:54:44.804.fits,4,2,408.17,4072.37,1945.26,9.4,4345.0,0.009168,-93.7,14.77,4.25,744.1,0.87,6.0,0.008146,OMEGA.2022-01-29T01:54:44.804.fits_strip_4_2.npy
951,951,OMEGA.2022-01-29T02:51:24.613.fits,12,2,59.84,1600.24,2083.63,1024.82,2105.0,0.00592,-94.6,14.98,4.35,744.2,0.7,6.0,0.011007,OMEGA.2022-01-29T02:51:24.613.fits_strip_12_2.npy
952,952,OMEGA.2022-01-29T01:36:30.491.fits,11,1,2086.18,1492.31,747.49,4177.07,3001.0,0.05092,-93.3,15.0,5.15,744.0,0.76,5.0,0.010142,OMEGA.2022-01-29T01:36:30.491.fits_strip_11_1.npy
953,953,OMEGA.2022-01-29T01:36:30.491.fits,12,2,631.75,111.1,59.25,1263.75,1288.0,0.05097,-93.3,15.0,5.15,744.0,0.76,5.0,0.010142,OMEGA.2022-01-29T01:36:30.491.fits_strip_12_2.npy
954,954,OMEGA.2022-01-29T01:36:30.491.fits,14,3,2085.28,1331.67,660.85,4188.22,3193.0,0.05082,-93.3,15.0,5.15,744.0,0.76,5.0,0.010142,OMEGA.2022-01-29T01:36:30.491.fits_strip_14_3.npy
955,955,OMEGA.2022-01-29T01:36:30.491.fits,15,4,533.87,141.85,58.75,1098.35,1069.0,0.05087,-93.3,15.0,5.15,744.0,0.76,5.0,0.010142,OMEGA.2022-01-29T01:36:30.491.fits_strip_15_4.npy
956,956,OMEGA.2022-01-29T01:36:30.491.fits,17,5,2083.42,1377.57,747.44,4077.07,3013.0,0.05112,-93.3,15.0,5.15,744.0,0.76,5.0,0.010142,OMEGA.2022-01-29T01:36:30.491.fits_strip_17_5.npy
957,957,OMEGA.2022-01-29T01:36:30.491.fits,18,6,627.11,7.68,55.28,1160.67,1288.0,0.05117,-93.3,15.0,5.15,744.0,0.76,5.0,0.010142,OMEGA.2022-01-29T01:36:30.491.fits_strip_18_6.npy
958,958,OMEGA.2022-01-29T01:36:30.491.fits,8,7,2079.81,1248.77,671.05,4081.85,3165.0,0.05102,-93.3,15.0,5.15,744.0,0.76,5.0,0.010142,OMEGA.2022-01-29T01:36:30.491.fits_strip_8_7.npy
959,959,OMEGA.2022-01-29T01:09:50.957.fits,11,2,1606.85,4184.31,583.43,200.67,4114.0,0.2774,-93.4,15.34,5.9,743.8,0.78,4.0,0.008666,OMEGA.2022-01-29T01:09:50.957.fits_strip_11_2.npy
960,960,OMEGA.2022-01-29T01:09:50.957.fits,15,4,2086.54,1583.77,1713.52,137.09,1495.0,0.2774,-93.4,15.34,5.9,743.8,0.78,4.0,0.008666,OMEGA.2022-01-29T01:09:50.957.fits_strip_15_4.npy
961,961,OMEGA.2022-01-29T01:09:50.957.fits,16,5,613.16,4184.74,53.39,2014.77,2242.0,0.2774,-93.4,15.34,5.9,743.8,0.78,4.0,0.008666,OMEGA.2022-01-29T01:09:50.957.fits_strip_16_5.npy
962,962,OMEGA.2022-01-29T01:48:39.442.fits,13,2,1963.26,4186.3,2087.89,3858.17,352.0,0.008894,-93.7,14.7,4.3,744.1,0.8,6.0,0.008109,OMEGA.2022-01-29T01:48:39.442.fits_strip_13_2.npy
963,963,OMEGA.2022-01-29T01:48:39.442.fits,14,3,54.67,3571.41,1373.87,127.43,3689.0,0.008934,-93.7,14.7,4.3,744.1,0.8,6.0,0.008109,OMEGA.2022-01-29T01:48:39.442.fits_strip_14_3.npy
964,964,OMEGA.2022-01-29T00:50:18.164.fits,10,1,1800.75,116.09,2087.28,402.31,406.0,0.6837,-93.4,15.13,5.22,743.8,0.98,4.0,0.004953,OMEGA.2022-01-29T00:50:18.164.fits_strip_10_1.npy
965,965,OMEGA.2022-01-29T00:50:18.164.fits,11,2,65.03,521.06,2081.28,2532.49,2849.0,0.6842,-93.4,15.13,5.22,743.8,0.98,4.0,0.004953,OMEGA.2022-01-29T00:50:18.164.fits_strip_11_2.npy
966,966,OMEGA.2022-01-29T00:50:18.164.fits,12,3,64.75,2656.78,1560.55,4147.8,2113.0,0.6847,-93.4,15.13,5.22,743.8,0.98,4.0,0.004953,OMEGA.2022-01-29T00:50:18.164.fits_strip_12_3.npy
967,967,OMEGA.2022-01-29T00:50:18.164.fits,29,5,63.39,329.95,2081.33,2342.51,2851.0,0.6855,-93.4,15.13,5.22,743.8,0.98,4.0,0.004953,OMEGA.2022-01-29T00:50:18.164.fits_strip_29_5.npy
968,968,OMEGA.2022-01-29T00:50:18.164.fits,30,6,64.77,2470.08,1787.51,4183.86,2431.0,0.686,-93.4,15.13,5.22,743.8,0.98,4.0,0.004953,OMEGA.2022-01-29T00:50:18.164.fits_strip_30_6.npy
969,969,OMEGA.2022-01-29T00:50:18.164.fits,5,7,64.43,299.91,2082.35,2312.5,2851.0,0.6829,-93.4,15.13,5.22,743.8,0.98,4.0,0.004953,OMEGA.2022-01-29T00:50:18.164.fits_strip_5_7.npy
970,970,OMEGA.2022-01-29T00:50:18.164.fits,6,8,62.69,2432.51,1708.62,4073.21,2325.0,0.6834,-93.4,15.13,5.22,743.8,0.98,4.0,0.004953,OMEGA.2022-01-29T00:50:18.164.fits_strip_6_8.npy
971,971,OMEGA.2022-01-29T01:42:34.952.fits,18,1,1814.91,4085.51,1842.92,8.61,4078.0,0.3512,-93.5,15.0,4.08,744.0,0.72,5.0,0.008407,OMEGA.2022-01-29T01:42:34.952.fits_strip_18_1.npy
972,972,OMEGA.2022-01-29T01:42:34.952.fits,22,2,1786.61,4082.51,1815.5,144.61,3939.0,0.3507,-93.5,15.0,4.08,744.0,0.72,5.0,0.008407,OMEGA.2022-01-29T01:42:34.952.fits_strip_22_2.npy
973,973,OMEGA.2022-01-29T01:42:34.952.fits,26,3,1760.51,4181.0,1786.54,113.08,4069.0,0.3503,-93.5,15.0,4.08,744.0,0.72,5.0,0.008407,OMEGA.2022-01-29T01:42:34.952.fits_strip_26_3.npy
974,974,OMEGA.2022-01-29T01:42:34.952.fits,30,4,1726.16,4184.0,1749.76,134.07,4051.0,0.3498,-93.5,15.0,4.08,744.0,0.72,5.0,0.008407,OMEGA.2022-01-29T01:42:34.952.fits_strip_30_4.npy
975,975,OMEGA.2022-01-29T01:22:00.089.fits,14,4,1362.73,4187.01,1096.11,131.77,4065.0,0.4127,-93.3,15.2,5.25,743.9,0.7,4.0,0.007334,OMEGA.2022-01-29T01:22:00.089.fits_strip_14_4.npy
976,976,OMEGA.2022-01-29T01:22:00.089.fits,2,5,497.15,4058.61,229.61,8.44,4060.0,0.414,-93.3,15.2,5.25,743.9,0.7,4.0,0.007334,OMEGA.2022-01-29T01:22:00.089.fits_strip_2_5.npy
977,977,OMEGA.2022-01-29T01:22:00.089.fits,6,9,793.07,4048.72,524.23,7.65,4051.0,0.4136,-93.3,15.2,5.25,743.9,0.7,4.0,0.007334,OMEGA.2022-01-29T01:22:00.089.fits_strip_6_9.npy
978,978,OMEGA.2022-01-29T02:24:16.978.fits,13,3,153.4,2652.71,2083.08,2617.78,1931.0,0.0314,-94.0,14.68,4.8,744.2,0.79,7.0,0.008374,OMEGA.2022-01-29T02:24:16.978.fits_strip_13_3.npy
979,979,OMEGA.2022-01-29T02:24:16.978.fits,14,4,53.77,2613.87,2088.46,2578.38,2036.0,0.0314,-94.0,14.68,4.8,744.2,0.79,7.0,0.008374,OMEGA.2022-01-29T02:24:16.978.fits_strip_14_4.npy
980,980,OMEGA.2022-01-29T02:24:16.978.fits,15,5,60.18,2576.53,2035.88,2542.18,1977.0,0.03139,-94.0,14.68,4.8,744.2,0.79,7.0,0.008374,OMEGA.2022-01-29T02:24:16.978.fits_strip_15_5.npy
981,981,OMEGA.2022-01-29T02:24:16.978.fits,16,6,52.1,2539.95,2083.78,2503.97,2033.0,0.03139,-94.0,14.68,4.8,744.2,0.79,7.0,0.008374,OMEGA.2022-01-29T02:24:16.978.fits_strip_16_6.npy
982,982,OMEGA.2022-01-29T02:24:16.978.fits,29,9,52.58,2504.0,2084.27,2468.35,2033.0,0.03138,-94.0,14.68,4.8,744.2,0.79,7.0,0.008374,OMEGA.2022-01-29T02:24:16.978.fits_strip_29_9.npy
983,983,OMEGA.2022-01-29T02:24:16.978.fits,30,10,52.02,2471.55,2083.72,2436.43,2033.0,0.03138,-94.0,14.68,4.8,744.2,0.79,7.0,0.008374,OMEGA.2022-01-29T02:24:16.978.fits_strip_30_10.npy
984,984,OMEGA.2022-01-29T02:24:16.978.fits,31,12,53.0,2434.67,2086.69,2398.94,2035.0,0.03137,-94.0,14.68,4.8,744.2,0.79,7.0,0.008374,OMEGA.2022-01-29T02:24:16.978.fits_strip_31_12.npy
985,985,OMEGA.2022-01-29T02:24:16.978.fits,32,13,59.97,2400.54,2035.72,2368.94,1977.0,0.03137,-94.0,14.68,4.8,744.2,0.79,7.0,0.008374,OMEGA.2022-01-29T02:24:16.978.fits_strip_32_13.npy
986,986,OMEGA.2022-01-29T02:53:09.073.fits,10,1,59.99,3811.52,2090.61,3886.43,2033.0,0.004148,-94.6,14.92,4.3,744.3,0.91,6.0,0.007402,OMEGA.2022-01-29T02:53:09.073.fits_strip_10_1.npy
987,987,OMEGA.2022-01-29T02:53:09.073.fits,11,2,52.95,3893.55,1102.24,3932.04,1051.0,0.004148,-94.6,14.92,4.3,744.3,0.91,6.0,0.007402,OMEGA.2022-01-29T02:53:09.073.fits_strip_11_2.npy
