,image_name,snr,alpha,beta,seeing,D,sat_altitude,npy_path
3919,image_03920.fits,20,2.5,1.5,1.0,175,2091.650066335189,image_03920.npy
3920,image_03921.fits,20,2.5,1.5,1.0,349,2953.811097548386,image_03921.npy
3921,image_03922.fits,20,2.5,1.5,1.0,62,1244.989959798873,image_03922.npy
3922,image_03923.fits,20,2.5,1.5,1.0,158,1987.460691435179,image_03923.npy
3923,image_03924.fits,20,2.5,1.5,1.0,217,2329.1629397704232,image_03924.npy
3924,image_03925.fits,20,2.5,1.5,1.0,180,2121.3203435596424,image_03925.npy
3925,image_03926.fits,20,2.5,1.5,1.0,65,1274.754878398196,image_03926.npy
3926,image_03927.fits,20,2.5,1.5,1.0,391,3126.499640172696,image_03927.npy
3927,image_03928.fits,20,2.5,1.5,1.0,120,1732.0508075688772,image_03928.npy
3928,image_03929.fits,20,2.5,1.5,1.0,334,2889.636655359978,image_03929.npy
3929,image_03930.fits,20,2.5,1.5,1.0,480,3464.1016151377544,image_03930.npy
3930,image_03931.fits,20,2.5,1.5,1.0,486,3485.685011586675,image_03931.npy
3931,image_03932.fits,20,2.5,1.5,1.0,327,2859.1956910991594,image_03932.npy
3932,image_03933.fits,20,2.5,1.5,1.0,120,1732.0508075688772,image_03933.npy
3933,image_03934.fits,20,2.5,1.5,1.0,18,670.8203932499368,image_03934.npy
3934,image_03935.fits,20,2.5,1.5,1.0,35,935.4143466934852,image_03935.npy
3935,image_03936.fits,20,2.5,1.5,1.0,145,1903.9432764659769,image_03936.npy
3936,image_03937.fits,20,2.5,1.5,1.0,186,2156.3858652847825,image_03937.npy
3937,image_03938.fits,20,2.5,1.5,1.0,268,2588.4358211089566,image_03938.npy
3938,image_03939.fits,20,2.5,1.5,1.0,179,2115.4195801306178,image_03939.npy
3939,image_03940.fits,20,2.5,1.5,1.0,361,3004.1637771599603,image_03940.npy
3940,image_03941.fits,20,2.5,1.5,1.0,447,3342.902930089356,image_03941.npy
3941,image_03942.fits,20,2.5,1.5,1.0,459,3387.476937190864,image_03942.npy
3942,image_03943.fits,20,2.5,1.5,1.0,137,1850.675552332175,image_03943.npy
3943,image_03944.fits,20,2.5,1.5,1.0,489,3496.4267474094177,image_03944.npy
3944,image_03945.fits,20,2.5,1.5,1.0,208,2280.350850198276,image_03945.npy
3945,image_03946.fits,20,2.5,1.5,1.0,490,3499.9999999999995,image_03946.npy
3946,image_03947.fits,20,2.5,1.5,1.0,429,3274.904578762563,image_03947.npy
3947,image_03948.fits,20,2.5,1.5,1.0,251,2504.995009975069,image_03948.npy
3948,image_03949.fits,20,2.5,1.5,1.0,433,3290.13677527242,image_03949.npy
3949,image_03950.fits,20,2.5,1.5,1.0,434,3293.933818400121,image_03950.npy
3950,image_03951.fits,20,2.5,1.5,1.0,49,1106.797181058933,image_03951.npy
3951,image_03952.fits,20,2.5,1.5,1.0,269,2593.260495977988,image_03952.npy
3952,image_03953.fits,20,2.5,1.5,1.0,419,3236.5104665364515,image_03953.npy
3953,image_03954.fits,20,2.5,1.5,1.0,467,3416.8699126539773,image_03954.npy
3954,image_03955.fits,20,2.5,1.5,1.0,289,2687.9360111431224,image_03955.npy
3955,image_03956.fits,20,2.5,1.5,1.0,214,2313.0067012440754,image_03956.npy
3956,image_03957.fits,20,2.5,1.5,1.0,120,1732.0508075688772,image_03957.npy
3957,image_03958.fits,20,2.5,1.5,1.0,366,3024.896692450835,image_03958.npy
3958,image_03959.fits,20,2.5,1.5,1.0,262,2559.296778413945,image_03959.npy
3959,image_03960.fits,20,2.5,1.5,1.0,253,2514.9552679918584,image_03960.npy
3960,image_03961.fits,20,2.5,1.5,1.0,143,1890.767040118904,image_03961.npy
3961,image_03962.fits,20,2.5,1.5,1.0,372,3049.5901363953813,image_03962.npy
3962,image_03963.fits,20,2.5,1.5,1.0,350,2958.039891549808,image_03963.npy
3963,image_03964.fits,20,2.5,1.5,1.0,482,3471.310991541956,image_03964.npy
3964,image_03965.fits,20,2.5,1.5,1.0,125,1767.7669529663688,image_03965.npy
3965,image_03966.fits,20,2.5,1.5,1.0,310,2783.882181415011,image_03966.npy
3966,image_03967.fits,20,2.5,1.5,1.0,277,2631.539473388153,image_03967.npy
3967,image_03968.fits,20,2.5,1.5,1.0,13,570.087712549569,image_03968.npy
3968,image_03969.fits,20,2.5,1.5,1.0,206,2269.3611435820435,image_03969.npy
3969,image_03970.fits,20,2.5,1.5,1.0,368,3033.15017762062,image_03970.npy
3970,image_03971.fits,20,2.5,1.5,1.0,303,2752.2717889045766,image_03971.npy
3971,image_03972.fits,20,2.5,1.5,1.0,421,3244.225639501667,image_03972.npy
3972,image_03973.fits,20,2.5,1.5,1.0,78,1396.424004376894,image_03973.npy
3973,image_03974.fits,20,2.5,1.5,1.0,75,1369.3063937629151,image_03974.npy
3974,image_03975.fits,20,2.5,1.5,1.0,108,1643.1676725154985,image_03975.npy
3975,image_03976.fits,20,2.5,1.5,1.0,242,2459.674775249769,image_03976.npy
3976,image_03977.fits,20,2.5,1.5,1.0,391,3126.499640172696,image_03977.npy
3977,image_03978.fits,20,2.5,1.5,1.0,130,1802.7756377319945,image_03978.npy
3978,image_03979.fits,20,2.5,1.5,1.0,413,3213.253802611925,image_03979.npy
3979,image_03980.fits,20,2.5,1.5,1.0,485,3482.097069296029,image_03980.npy
3980,image_03981.fits,20,2.5,1.5,1.0,107,1635.5427233796129,image_03981.npy
3981,image_03982.fits,20,2.5,1.5,1.0,36,948.6832980505136,image_03982.npy
3982,image_03983.fits,20,2.5,1.5,1.0,221,2350.531854708632,image_03983.npy
3983,image_03984.fits,20,2.5,1.5,1.0,242,2459.674775249769,image_03984.npy
3984,image_03985.fits,20,2.5,1.5,1.0,444,3331.6662497915363,image_03985.npy
3985,image_03986.fits,20,2.5,1.5,1.0,305,2761.340254296815,image_03986.npy
3986,image_03987.fits,20,2.5,1.5,1.0,121,1739.2527130926085,image_03987.npy
3987,image_03988.fits,20,2.5,1.5,1.0,79,1405.3469322555195,image_03988.npy
3988,image_03989.fits,20,2.5,1.5,1.0,113,1680.7736313971611,image_03989.npy
3989,image_03990.fits,20,2.5,1.5,1.0,41,1012.4228365658292,image_03990.npy
3990,image_03991.fits,20,2.5,1.5,1.0,256,2529.8221281347032,image_03991.npy
3991,image_03992.fits,20,2.5,1.5,1.0,217,2329.1629397704232,image_03992.npy
3992,image_03993.fits,20,2.5,1.5,1.0,464,3405.87727318528,image_03993.npy
3993,image_03994.fits,20,2.5,1.5,1.0,67,1294.2179105544783,image_03994.npy
3994,image_03995.fits,20,2.5,1.5,1.0,261,2554.40795488896,image_03995.npy
3995,image_03996.fits,20,2.5,1.5,1.0,38,974.6794344808964,image_03996.npy
3996,image_03997.fits,20,2.5,1.5,1.0,401,3166.228039797513,image_03997.npy
3997,image_03998.fits,20,2.5,1.5,1.0,478,3456.8772034887206,image_03998.npy
3998,image_03999.fits,20,2.5,1.5,1.0,266,2578.7593916455253,image_03999.npy
3999,image_04000.fits,20,2.5,1.5,1.0,463,3402.2051672408,image_04000.npy
4000,image_04001.fits,20,2.5,1.5,1.0,431,3282.5295124339705,image_04001.npy
4001,image_04002.fits,20,2.5,1.5,1.0,241,2454.5875417267152,image_04002.npy
4002,image_04003.fits,20,2.5,1.5,1.0,449,3350.3731135501907,image_04003.npy
4003,image_04004.fits,20,2.5,1.5,1.0,37,961.7692030835672,image_04004.npy
4004,image_04005.fits,20,2.5,1.5,1.0,212,2302.172886644268,image_04005.npy
4005,image_04006.fits,20,2.5,1.5,1.0,88,1483.2396974191329,image_04006.npy
4006,image_04007.fits,20,2.5,1.5,1.0,376,3065.9419433511785,image_04007.npy
4007,image_04008.fits,20,2.5,1.5,1.0,161,2006.240264773888,image_04008.npy
4008,image_04009.fits,20,2.5,1.5,1.0,204,2258.317958127243,image_04009.npy
4009,image_04010.fits,20,2.5,1.5,1.0,175,2091.650066335189,image_04010.npy
4010,image_04011.fits,20,2.5,1.5,1.0,322,2837.252191822221,image_04011.npy
4011,image_04012.fits,20,2.5,1.5,1.0,265,2573.90753524675,image_04012.npy
4012,image_04013.fits,20,2.5,1.5,1.0,171,2067.607312813533,image_04013.npy
4013,image_04014.fits,20,2.5,1.5,1.0,494,3514.256678161116,image_04014.npy
4014,image_04015.fits,20,2.5,1.5,1.0,242,2459.674775249769,image_04015.npy
4015,image_04016.fits,20,2.5,1.5,1.0,394,3138.4709652950432,image_04016.npy
4016,image_04017.fits,20,2.5,1.5,1.0,425,3259.6012026013245,image_04017.npy
4017,image_04018.fits,20,2.5,1.5,1.0,348,2949.5762407505254,image_04018.npy
4018,image_04019.fits,20,2.5,1.5,1.0,309,2779.388421937459,image_04019.npy
4019,image_04020.fits,20,2.5,1.5,1.0,79,1405.3469322555195,image_04020.npy
4020,image_04021.fits,20,2.5,1.5,1.0,4,316.2277660168379,image_04021.npy
4021,image_04022.fits,20,2.5,1.5,1.0,440,3316.6247903554,image_04022.npy
4022,image_04023.fits,20,2.5,1.5,1.0,90,1500.0,image_04023.npy
4023,image_04024.fits,20,2.5,1.5,1.0,63,1254.9900398011132,image_04024.npy
4024,image_04025.fits,20,2.5,1.5,1.0,294,2711.0883423451914,image_04025.npy
4025,image_04026.fits,20,2.5,1.5,1.0,397,3150.396800404673,image_04026.npy
4026,image_04027.fits,20,2.5,1.5,1.0,393,3134.485603731496,image_04027.npy
4027,image_04028.fits,20,2.5,1.5,1.0,339,2911.185325601928,image_04028.npy
4028,image_04029.fits,20,2.5,1.5,1.0,403,3174.114049620776,image_04029.npy
4029,image_04030.fits,20,2.5,1.5,1.0,274,2617.25046566048,image_04030.npy
4030,image_04031.fits,20,2.5,1.5,1.0,335,2893.959225697556,image_04031.npy
4031,image_04032.fits,20,2.5,1.5,1.0,406,3185.9064644147984,image_04032.npy
4032,image_04033.fits,20,2.5,1.5,1.0,331,2876.629972728505,image_04033.npy
4033,image_04034.fits,20,2.5,1.5,1.0,241,2454.5875417267152,image_04034.npy
4034,image_04035.fits,20,2.5,1.5,1.0,374,3057.776970284131,image_04035.npy
4035,image_04036.fits,20,2.5,1.5,1.0,123,1753.567791675018,image_04036.npy
4036,image_04037.fits,20,2.5,1.5,1.0,239,2444.381312316063,image_04037.npy
4037,image_04038.fits,20,2.5,1.5,1.0,118,1717.5564037317667,image_04038.npy
4038,image_04039.fits,20,2.5,1.5,1.0,426,3263.433774416144,image_04039.npy
4039,image_04040.fits,20,2.5,1.5,1.0,114,1688.194301613413,image_04040.npy
4040,image_04041.fits,20,2.5,1.5,1.0,309,2779.388421937459,image_04041.npy
4041,image_04042.fits,20,2.5,1.5,1.0,62,1244.989959798873,image_04042.npy
4042,image_04043.fits,20,2.5,1.5,1.0,158,1987.460691435179,image_04043.npy
4043,image_04044.fits,20,2.5,1.5,1.0,159,1993.7402037376885,image_04044.npy
4044,image_04045.fits,20,2.5,1.5,1.0,303,2752.2717889045766,image_04045.npy
4045,image_04046.fits,20,2.5,1.5,1.0,474,3442.382895611701,image_04046.npy
4046,image_04047.fits,20,2.5,1.5,1.0,473,3438.74977280988,image_04047.npy
4047,image_04048.fits,20,2.5,1.5,1.0,469,3424.178733652786,image_04048.npy
4048,image_04049.fits,20,2.5,1.5,1.0,418,3232.6459750489225,image_04049.npy
4049,image_04050.fits,20,2.5,1.5,1.0,247,2484.954727957835,image_04050.npy
4050,image_04051.fits,20,2.5,1.5,1.0,58,1204.1594578792294,image_04051.npy
4051,image_04052.fits,20,2.5,1.5,1.0,12,547.7225575051662,image_04052.npy
4052,image_04053.fits,20,2.5,1.5,1.0,22,741.6198487095663,image_04053.npy
4053,image_04054.fits,20,2.5,1.5,1.0,240,2449.489742783178,image_04054.npy
4054,image_04055.fits,20,2.5,1.5,1.0,95,1541.103500742244,image_04055.npy
4055,image_04056.fits,20,2.5,1.5,1.0,279,2641.0225292488512,image_04056.npy
4056,image_04057.fits,20,2.5,1.5,1.0,46,1072.3805294763608,image_04057.npy
4057,image_04058.fits,20,2.5,1.5,1.0,493,3510.6979363083915,image_04058.npy
4058,image_04059.fits,20,2.5,1.5,1.0,298,2729.468812791236,image_04059.npy
4059,image_04060.fits,20,2.5,1.5,1.0,126,1774.823934929885,image_04060.npy
4060,image_04061.fits,20,2.5,1.5,1.0,384,3098.386676965933,image_04061.npy
4061,image_04062.fits,20,2.5,1.5,1.0,217,2329.1629397704232,image_04062.npy
4062,image_04063.fits,20,2.5,1.5,1.0,27,821.5838362577492,image_04063.npy
4063,image_04064.fits,20,2.5,1.5,1.0,209,2285.825890132492,image_04064.npy
4064,image_04065.fits,20,2.5,1.5,1.0,114,1688.194301613413,image_04065.npy
4065,image_04066.fits,20,2.5,1.5,1.0,438,3309.0784215548592,image_04066.npy
4066,image_04067.fits,20,2.5,1.5,1.0,425,3259.6012026013245,image_04067.npy
4067,image_04068.fits,20,2.5,1.5,1.0,234,2418.677324489565,image_04068.npy
4068,image_04069.fits,20,2.5,1.5,1.0,400,3162.2776601683795,image_04069.npy
4069,image_04070.fits,20,2.5,1.5,1.0,367,3029.026246172192,image_04070.npy
4070,image_04071.fits,20,2.5,1.5,1.0,331,2876.629972728505,image_04071.npy
4071,image_04072.fits,20,2.5,1.5,1.0,328,2863.5642126552707,image_04072.npy
4072,image_04073.fits,20,2.5,1.5,1.0,263,2564.1762809916167,image_04073.npy
4073,image_04074.fits,20,2.5,1.5,1.0,150,1936.4916731037083,image_04074.npy
4074,image_04075.fits,20,2.5,1.5,1.0,489,3496.4267474094177,image_04075.npy
4075,image_04076.fits,20,2.5,1.5,1.0,126,1774.823934929885,image_04076.npy
4076,image_04077.fits,20,2.5,1.5,1.0,427,3267.261850540908,image_04077.npy
4077,image_04078.fits,20,2.5,1.5,1.0,88,1483.2396974191329,image_04078.npy
4078,image_04079.fits,20,2.5,1.5,1.0,59,1214.495780149112,image_04079.npy
4079,image_04080.fits,20,2.5,1.5,1.0,368,3033.15017762062,image_04080.npy
4080,image_04081.fits,20,2.5,1.5,1.0,319,2824.004249288588,image_04081.npy
4081,image_04082.fits,20,2.5,1.5,1.0,144,1897.3665961010277,image_04082.npy
4082,image_04083.fits,20,2.5,1.5,1.0,203,2252.776065213762,image_04083.npy
4083,image_04084.fits,20,2.5,1.5,1.0,200,2236.06797749979,image_04084.npy
4084,image_04085.fits,20,2.5,1.5,1.0,380,3082.207001484488,image_04085.npy
4085,image_04086.fits,20,2.5,1.5,1.0,456,3376.388603226826,image_04086.npy
4086,image_04087.fits,20,2.5,1.5,1.0,126,1774.823934929885,image_04087.npy
4087,image_04088.fits,20,2.5,1.5,1.0,75,1369.3063937629151,image_04088.npy
4088,image_04089.fits,20,2.5,1.5,1.0,417,3228.776858192588,image_04089.npy
4089,image_04090.fits,20,2.5,1.5,1.0,393,3134.485603731496,image_04090.npy
4090,image_04091.fits,20,2.5,1.5,1.0,405,3181.980515339464,image_04091.npy
4091,image_04092.fits,20,2.5,1.5,1.0,362,3008.3217912982645,image_04092.npy
4092,image_04093.fits,20,2.5,1.5,1.0,272,2607.6809620810595,image_04093.npy
4093,image_04094.fits,20,2.5,1.5,1.0,18,670.8203932499368,image_04094.npy
4094,image_04095.fits,20,2.5,1.5,1.0,66,1284.5232578665127,image_04095.npy
4095,image_04096.fits,20,2.5,1.5,1.0,295,2715.695122800054,image_04096.npy
4096,image_04097.fits,20,2.5,1.5,1.0,105,1620.185174601965,image_04097.npy
4097,image_04098.fits,20,2.5,1.5,1.0,24,774.5966692414834,image_04098.npy
4098,image_04099.fits,20,2.5,1.5,1.0,416,3224.90309931942,image_04099.npy
4099,image_04100.fits,20,2.5,1.5,1.0,83,1440.4860290887932,image_04100.npy
4100,image_04101.fits,20,2.5,1.5,1.0,311,2788.368698719737,image_04101.npy
4101,image_04102.fits,20,2.5,1.5,1.0,320,2828.4271247461897,image_04102.npy
4102,image_04103.fits,20,2.5,1.5,1.0,267,2583.6021365527627,image_04103.npy
4103,image_04104.fits,20,2.5,1.5,1.0,442,3324.1540277189324,image_04104.npy
4104,image_04105.fits,20,2.5,1.5,1.0,153,1955.7607215607943,image_04105.npy
4105,image_04106.fits,20,2.5,1.5,1.0,425,3259.6012026013245,image_04106.npy
4106,image_04107.fits,20,2.5,1.5,1.0,319,2824.004249288588,image_04107.npy
4107,image_04108.fits,20,2.5,1.5,1.0,190,2179.449471770337,image_04108.npy
4108,image_04109.fits,20,2.5,1.5,1.0,124,1760.6816861659008,image_04109.npy
4109,image_04110.fits,20,2.5,1.5,1.0,40,1000.0,image_04110.npy
4110,image_04111.fits,20,2.5,1.5,1.0,385,3102.4184114977143,image_04111.npy
4111,image_04112.fits,20,2.5,1.5,1.0,191,2185.1773383412155,image_04112.npy
4112,image_04113.fits,20,2.5,1.5,1.0,22,741.6198487095663,image_04113.npy
4113,image_04114.fits,20,2.5,1.5,1.0,43,1036.822067666386,image_04114.npy
4114,image_04115.fits,20,2.5,1.5,1.0,11,524.4044240850758,image_04115.npy
4115,image_04116.fits,20,2.5,1.5,1.0,462,3398.5290935932853,image_04116.npy
4116,image_04117.fits,20,2.5,1.5,1.0,299,2734.044622898463,image_04117.npy
4117,image_04118.fits,20,2.5,1.5,1.0,239,2444.381312316063,image_04118.npy
4118,image_04119.fits,20,2.5,1.5,1.0,480,3464.1016151377544,image_04119.npy
4119,image_04120.fits,20,2.5,1.5,1.0,392,3130.4951684997054,image_04120.npy
4120,image_04121.fits,20,2.5,1.5,1.0,433,3290.13677527242,image_04121.npy
4121,image_04122.fits,20,2.5,1.5,1.0,415,3221.024681681281,image_04122.npy
4122,image_04123.fits,20,2.5,1.5,1.0,478,3456.8772034887206,image_04123.npy
4123,image_04124.fits,20,2.5,1.5,1.0,76,1378.404875209022,image_04124.npy
4124,image_04125.fits,20,2.5,1.5,1.0,334,2889.636655359978,image_04125.npy
4125,image_04126.fits,20,2.5,1.5,1.0,47,1083.97416943394,image_04126.npy
4126,image_04127.fits,20,2.5,1.5,1.0,328,2863.5642126552707,image_04127.npy
4127,image_04128.fits,20,2.5,1.5,1.0,223,2361.143790623519,image_04128.npy
4128,image_04129.fits,20,2.5,1.5,1.0,254,2519.9206336708303,image_04129.npy
4129,image_04130.fits,20,2.5,1.5,1.0,191,2185.1773383412155,image_04130.npy
4130,image_04131.fits,20,2.5,1.5,1.0,274,2617.25046566048,image_04131.npy
4131,image_04132.fits,20,2.5,1.5,1.0,477,3453.2593299664013,image_04132.npy
4132,image_04133.fits,20,2.5,1.5,1.0,499,3531.996602489872,image_04133.npy
4133,image_04134.fits,20,2.5,1.5,1.0,133,1823.4582528810467,image_04134.npy
4134,image_04135.fits,20,2.5,1.5,1.0,4,316.2277660168379,image_04135.npy
4135,image_04136.fits,20,2.5,1.5,1.0,101,1589.0248582070703,image_04136.npy
4136,image_04137.fits,20,2.5,1.5,1.0,484,3478.505426185217,image_04137.npy
4137,image_04138.fits,20,2.5,1.5,1.0,465,3409.545424246464,image_04138.npy
4138,image_04139.fits,20,2.5,1.5,1.0,41,1012.4228365658292,image_04139.npy
4139,image_04140.fits,20,2.5,1.5,1.0,58,1204.1594578792294,image_04140.npy
4140,image_04141.fits,20,2.5,1.5,1.0,454,3368.9761055846034,image_04141.npy
4141,image_04142.fits,20,2.5,1.5,1.0,291,2697.2207918522354,image_04142.npy
4142,image_04143.fits,20,2.5,1.5,1.0,189,2173.706511928416,image_04143.npy
4143,image_04144.fits,20,2.5,1.5,1.0,39,987.4208829065748,image_04144.npy
4144,image_04145.fits,20,2.5,1.5,1.0,302,2747.726332806817,image_04145.npy
4145,image_04146.fits,20,2.5,1.5,1.0,39,987.4208829065748,image_04146.npy
4146,image_04147.fits,20,2.5,1.5,1.0,110,1658.3123951777,image_04147.npy
4147,image_04148.fits,20,2.5,1.5,1.0,37,961.7692030835672,image_04148.npy
4148,image_04149.fits,20,2.5,1.5,1.0,386,3106.444913401813,image_04149.npy
4149,image_04150.fits,20,2.5,1.5,1.0,308,2774.8873851023213,image_04150.npy
4150,image_04151.fits,20,2.5,1.5,1.0,312,2792.848008753788,image_04151.npy
4151,image_04152.fits,20,2.5,1.5,1.0,91,1508.3103128998357,image_04152.npy
4152,image_04153.fits,20,2.5,1.5,1.0,137,1850.675552332175,image_04153.npy
4153,image_04154.fits,20,2.5,1.5,1.0,379,3078.148794324277,image_04154.npy
4154,image_04155.fits,20,2.5,1.5,1.0,3,273.8612787525831,image_04155.npy
4155,image_04156.fits,20,2.5,1.5,1.0,421,3244.225639501667,image_04156.npy
4156,image_04157.fits,20,2.5,1.5,1.0,234,2418.677324489565,image_04157.npy
4157,image_04158.fits,20,2.5,1.5,1.0,206,2269.3611435820435,image_04158.npy
4158,image_04159.fits,20,2.5,1.5,1.0,372,3049.5901363953813,image_04159.npy
4159,image_04160.fits,20,2.5,1.5,1.0,385,3102.4184114977143,image_04160.npy
4160,image_04161.fits,20,2.5,1.5,1.0,221,2350.531854708632,image_04161.npy
4161,image_04162.fits,20,2.5,1.5,1.0,367,3029.026246172192,image_04162.npy
4162,image_04163.fits,20,2.5,1.5,1.0,300,2738.6127875258303,image_04163.npy
4163,image_04164.fits,20,2.5,1.5,1.0,297,2724.8853186877423,image_04164.npy
4164,image_04165.fits,20,2.5,1.5,1.0,142,1884.144368141677,image_04165.npy
4165,image_04166.fits,20,2.5,1.5,1.0,203,2252.776065213762,image_04166.npy
4166,image_04167.fits,20,2.5,1.5,1.0,72,1341.6407864998737,image_04167.npy
4167,image_04168.fits,20,2.5,1.5,1.0,410,3201.5621187164243,image_04168.npy
4168,image_04169.fits,20,2.5,1.5,1.0,270,2598.076211353316,image_04169.npy
4169,image_04170.fits,20,2.5,1.5,1.0,176,2097.617696340303,image_04170.npy
4170,image_04171.fits,20,2.5,1.5,1.0,195,2207.940216581961,image_04171.npy
4171,image_04172.fits,20,2.5,1.5,1.0,352,2966.4793948382653,image_04172.npy
4172,image_04173.fits,20,2.5,1.5,1.0,378,3074.08522978788,image_04173.npy
4173,image_04174.fits,20,2.5,1.5,1.0,274,2617.25046566048,image_04174.npy
4174,image_04175.fits,20,2.5,1.5,1.0,193,2196.5882636488795,image_04175.npy
4175,image_04176.fits,20,2.5,1.5,1.0,291,2697.2207918522354,image_04176.npy
4176,image_04177.fits,20,2.5,1.5,1.0,100,1581.1388300841895,image_04177.npy
4177,image_04178.fits,20,2.5,1.5,1.0,175,2091.650066335189,image_04178.npy
4178,image_04179.fits,20,2.5,1.5,1.0,61,1234.908903522847,image_04179.npy
4179,image_04180.fits,20,2.5,1.5,1.0,77,1387.443692551161,image_04180.npy
4180,image_04181.fits,20,2.5,1.5,1.0,232,2408.318915758459,image_04181.npy
4181,image_04182.fits,20,2.5,1.5,1.0,272,2607.6809620810595,image_04182.npy
4182,image_04183.fits,20,2.5,1.5,1.0,276,2626.7851073127395,image_04183.npy
4183,image_04184.fits,20,2.5,1.5,1.0,108,1643.1676725154985,image_04184.npy
4184,image_04185.fits,20,2.5,1.5,1.0,189,2173.706511928416,image_04185.npy
4185,image_04186.fits,20,2.5,1.5,1.0,269,2593.260495977988,image_04186.npy
4186,image_04187.fits,20,2.5,1.5,1.0,51,1129.1589790636217,image_04187.npy
4187,image_04188.fits,20,2.5,1.5,1.0,488,3492.849839314596,image_04188.npy
4188,image_04189.fits,20,2.5,1.5,1.0,148,1923.5384061671343,image_04189.npy
4189,image_04190.fits,20,2.5,1.5,1.0,189,2173.706511928416,image_04190.npy
4190,image_04191.fits,20,2.5,1.5,1.0,342,2924.038303442689,image_04191.npy
4191,image_04192.fits,20,2.5,1.5,1.0,222,2355.8437978779493,image_04192.npy
4192,image_04193.fits,20,2.5,1.5,1.0,429,3274.904578762563,image_04193.npy
4193,image_04194.fits,20,2.5,1.5,1.0,222,2355.8437978779493,image_04194.npy
4194,image_04195.fits,20,2.5,1.5,1.0,138,1857.417562100671,image_04195.npy
4195,image_04196.fits,20,2.5,1.5,1.0,393,3134.485603731496,image_04196.npy
4196,image_04197.fits,20,2.5,1.5,1.0,283,2659.887215654077,image_04197.npy
4197,image_04198.fits,20,2.5,1.5,1.0,404,3178.0497164141407,image_04198.npy
